company_name,region,phone,contact,email,website,availability,notes,city,state,zip,category,type,authorization,address,status,lat,long
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Sioux Falls,South Dakota (SD),57109,GPS Technician,,,,,38.886821,-108.211776
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Beverly,Massachusetts (MA),01915,GPS Technician,,,,,38.167434,-103.407553
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Oklahoma City,Oklahoma (OK),73118,GPS Technician,,,,,39.906409,-107.708456
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Elmer,New Jersey (NJ),08318,GPS Technician,,,,,46.637548,-80.911598
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Varnell,Georgia (GA),30755,GPS Technician,,,,,46.142815,-110.850740
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Odenton,Maryland (MD),21113,GPS Technician,,,,,30.748551,-114.463762
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Evansville,Indiana (IN),47714,GPS Technician,,,,,43.536792,-78.294532
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Canby,Oregon (OR),97013,GPS Technician,,,,,25.880099,-115.779504
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Vance,Alabama (AL),35490,GPS Technician,,,,,42.931592,-90.646364
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Ellington,Connecticut (CT),06029,GPS Technician,,,,,25.083312,-67.482853
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Marietta,Georgia (GA),30066,GPS Technician,,,,,46.438576,-91.189909
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Oviedo,Florida (FL),32765,GPS Technician,,,,,49.387950,-87.932363
Field Evolution,,614-600-3320,,info@fieldevolution.com & adam.minihane@fieldevolution.com,,,$125 trip fee,Hammond,Indiana (IN),46323,GPS Technician,,,,,27.174328,-116.308119
FleetNet America,NC - Cherryville,800-438-8961,Dispatch,info@fleetnetamerica.com,https://fleetnetamerica.com,24/7,National breakdown management network,Cherryville,NC,28021,Towing,,,,,49.280433,-117.766636
FleetPride Service,MA - Agawam,413-786-2910,Tech,service_aga@fleetpride.com,,Mon-Fri,Reparaci�n de ejes y transmisi�n,Agawam,MA,1001,Repair Shop,,,,,47.183091,-103.929427
FleetPride Service,NY - Hyde Park,516-519-8855,Manager,store720@fleetpride.com,,Mon-Sat,Partes y servicio heavy duty,N. Hyde Park,NY,11040,Repair Shop,,,,,48.231566,-103.605022
FleetSync Dispatch,WA - Chicago,536-555-8927,Mateo Lopez,service538@fleetsyncdispatch.com,,Weekdays + Emergency,Escalations & after-hours,San Diego,NE,63757,Dispatcher,,,,,25.662183,-103.647620
FleetSync Dispatch,FL - San Diego,450-555-2544,Taylor Moore,service843@fleetsyncdispatch.com,,24/7 + Hotshots,Load board management,Seattle,MO,47903,Dispatcher,,,,,35.803856,-91.679434
FleetSync Dispatch,CO - Miami,736-555-1248,Camila Ramirez,service263@fleetsyncdispatch.com,,Mon-Sat,Insurance liaison,Nashville,AZ,60023,Dispatcher,,,,,36.969217,-121.275437
FleetSync Dispatch,FL - Colorado Springs,630-555-9101,Luis Ramirez,service538@fleetsyncdispatch.com,,Mon-Sat,Overnight dispatch,Raleigh,TN,23095,Dispatcher,,,,,41.955675,-92.222357
FleetSync Dispatch,UT - Charlotte,240-555-7984,Daniela Moore,service234@fleetsyncdispatch.com,,24/7 + Hotshots,Temp-controlled freight,Miami,NE,11130,Dispatcher,,,,,33.904940,-83.732697
FleetSync Dispatch,TN - San Diego,524-555-3828,Noah Diaz,service688@fleetsyncdispatch.com,,24/7,Multi-tenant routing,Austin,GA,95640,Dispatcher,,,,,40.272109,-108.563601
FleetSync Dispatch,FL - Memphis,410-555-6140,Daniela Diaz,service462@fleetsyncdispatch.com,,Mon-Fri,High-volume brokerage,Houston,NC,36123,Dispatcher,,,,,36.406197,-96.569850
Flower City Keys,East Coast,585-555-3232,Owner,service@flowercitykeys.com,,24/7,Cajas fuertes de pared,Rochester,NY,14604,Locksmiths,,,,,40.438176,-103.359207
Floyd's Truck Center,WY - Gillette,307-682-4181,Service Mgr,parts@floydstrucks.com,https://floydstrucks.com,Mon-Fri,Heavy duty repair & tow,Gillette,WY,82718,Towing,,,,,32.896402,-113.465028
FreightFlow Hub,NY - Las Vegas,677-555-5627,Elena Hall,service715@freightflowhub.com,,Weekdays + Emergency,Cross-country routing,Seattle,OH,83729,Dispatcher,,,,,41.343653,-103.481885
FreightFlow Hub,PA - Dallas,923-555-6174,Logan Lopez,service707@freightflowhub.com,,Weekdays + Emergency,Spanish + English support,Las Vegas,CO,74278,Dispatcher,,,,,45.391021,-102.416713
FreightFlow Hub,ID - San Francisco,911-555-9200,Carla Lopez,service610@freightflowhub.com,,Mon-Fri,Insurance liaison,Nashville,UT,90106,Dispatcher,,,,,45.283869,-67.606024
FreightFlow Hub,OH - Colorado Springs,918-555-8259,Taylor Ramirez,service410@freightflowhub.com,,Mon-Fri,Team drivers pairing,San Diego,NE,97144,Dispatcher,,,,,29.061461,-83.530080
FreightFlow Hub,CO - San Diego,722-555-8131,Avery Torres,service902@freightflowhub.com,,24/7 + Hotshots,Hazmat load handling,Chicago,CO,54026,Dispatcher,,,,,27.800598,-122.997570
FreightFlow Hub,MO - Austin,792-555-5510,Isabella Ramirez,service151@freightflowhub.com,,Weekdays + Emergency,Spanish + English support,Cleveland,OH,23551,Dispatcher,,,,,39.740710,-108.729135
FreightFlow Hub,OH - Miami,342-555-1859,Sophia Young,service618@freightflowhub.com,,24/7 + Hotshots,Multi-tenant routing,Denver,AZ,16377,Dispatcher,,,,,48.910941,-84.176212
FreightFlow Hub,OR - Cleveland,437-555-4527,Sophia Ramirez,service248@freightflowhub.com,,Mon-Sat,Multi-tenant routing,Los Angeles,NV,98317,Dispatcher,,,,,48.730135,-104.082459
FreightFlow Hub,UT - Dallas,741-555-1547,Alex Torres,service971@freightflowhub.com,,24/7 + Hotshots,Temp-controlled freight,Raleigh,NE,52841,Dispatcher,,,,,39.503789,-101.266814
FreightFlow Hub,UT - Portland,356-555-8363,Mateo Torres,service247@freightflowhub.com,,Weekdays + Emergency,Spanish + English support,Minneapolis,MO,91481,Dispatcher,,,,,34.655766,-109.505420
FreightPilot Connect,MN - Phoenix,960-555-1024,Evan Young,service281@freightpilotconnect.com,,Mon-Sat,Insurance liaison,Detroit,TX,44973,Dispatcher,,,,,42.540413,-118.264253
FreightPilot Connect,NC - Austin,591-555-4916,Logan Lopez,service149@freightpilotconnect.com,,Weekdays + Emergency,Load board management,Boise,UT,33800,Dispatcher,,,,,32.167157,-104.385597
FreightPilot Connect,OR - Tucson,800-555-4829,Victor Moore,service202@freightpilotconnect.com,,24/7 + Hotshots,Load board management,Orlando,TN,62917,Dispatcher,,,,,37.704401,-124.757654
FreightPilot Connect,NV - Denver,308-555-5899,Isabella Blake,service820@freightpilotconnect.com,,Mon-Fri,Routes field partners,Raleigh,NV,70984,Dispatcher,,,,,48.491610,-122.713327
FreightPilot Connect,TN - Detroit,402-555-3340,Mateo Lopez,service570@freightpilotconnect.com,,Weekdays + Emergency,Cross-country routing,Kansas City,OR,22145,Dispatcher,,,,,27.813340,-116.461100
FreightPilot Connect,ID - Colorado Springs,270-555-6321,Sophia Diaz,service149@freightpilotconnect.com,,24/7,Hazmat load handling,Houston,GA,28279,Dispatcher,,,,,25.156437,-107.459319
FreightPilot Connect,CA - San Diego,374-555-2866,Jordan Hall,service847@freightpilotconnect.com,,24/7 + Hotshots,Overnight dispatch,Boise,OH,98761,Dispatcher,,,,,40.226240,-87.937988
FreightPilot Connect,OH - Las Vegas,602-555-9311,Evan Lopez,service288@freightpilotconnect.com,,Mon-Sat,Load board management,Charlotte,NE,48978,Dispatcher,,,,,30.425787,-97.922465
FreightPilot Connect,NV - Nashville,730-555-6447,Ryan Moore,service139@freightpilotconnect.com,,24/7 + Hotshots,Spanish + English support,Omaha,OH,24170,Dispatcher,,,,,28.474544,-122.646641
Gabriela Anderson,West,256-555-8323,,gabriela.anderson@fleetinspect.com,,,Hybrid specialist,Dallas,NV,51742,inspector,,,,Inactive,25.744298,-97.688737
Gabriela Blake,Mid-Atlantic,456-555-2567,,gabriela.blake@fleetinspect.com,,,On leave,Kansas City,ID,27960,inspector,,,,Inactive,42.086955,-91.053766
Gabriela Martinez,Pacific Northwest,312-555-6659,,gabriela.martinez@fleetinspect.com,,,Refrigerated truck specialist,Salt Lake City,TN,11269,inspector,,,,Inactive,29.440740,-77.630873
Gabriela Pierce,Pacific South,832-555-7463,,gabriela.pierce@fleetinspect.com,,,Audit prep,San Francisco,NY,84012,inspector,,,,Inactive,28.754059,-96.485460
Gabriela Pierce,Gulf Coast,750-555-8408,,gabriela.pierce@fleetinspect.com,,,Hybrid specialist,Des Moines,VA,45914,inspector,,,,Inactive,38.148090,-86.993161
Gabriela Ramirez,Gulf Coast,699-555-7013,,gabriela.ramirez@fleetinspect.com,,,EV expertise,Atlanta,NY,48342,inspector,,,,Active,49.290828,-78.713472
Gabriela Taylor,Northeast,770-555-6385,,gabriela.taylor@fleetinspect.com,,,Battery diagnostics,Atlanta,NM,36330,inspector,,,,Inactive,32.059013,-116.272708
Gabriela Torres,Great Lakes,592-555-2306,,gabriela.torres@fleetinspect.com,,,DOT level 1 certified,Detroit,IN,20194,inspector,,,,Active,28.716939,-89.232093
Gabrielli Truck Sales,NJ - Ridgefield Park,888-887-8557,Service Dept,service@gabriellitruck.com,https://www.gabriellitruck.com,Mon-Sat,Dealer-backed towing network,Ridgefield Park,NJ,7660,Towing,,,,,25.767769,-102.124579
Garden State Lock,East Coast,609-555-7474,Owner,info@gardenstatelock.com,,24/7,Servicios de seguridad para negocios,Trenton,NJ,8609,Locksmiths,,,,,38.084649,-100.118902
Gem State Lock,Mountain,208-555-3434,Dispatch,info@gemstatelock.com,,24/7,Seguridad para edificios gubernamentales,Boise,ID,83702,Locksmiths,,,,,44.634387,-80.738231
Goch & Sons Towing,MI - Detroit,313-382-2727,Dispatch,dispatch@gochtowing.com,https://www.gochtowing.com,24/7,Heavy equipment specialists in Metro Detroit,Detroit,MI,48217,Towing,,,,,36.880444,-95.736886
Golden Gate Lock,West Coast,415-555-5454,Owner,service@goldengatelock.com,,24/7,Sistemas de seguridad para edificios hist�ricos,San Francisco,CA,94107,Locksmiths,,,,,30.014263,-90.742175
Granite State Locks,East Coast,603-555-2929,Dispatch,support@granitestatelocks.com,,24/7,Automotriz de alta gama,Manchester,NH,3101,Locksmiths,,,,,30.212755,-116.875609
Green Country Locks,Central,918-555-4848,Tech Lead,service@greencountrylocks.com,,24/7,Seguridad para gasolineras,Tulsa,OK,74103,Locksmiths,,,,,40.598498,-80.225525
Guardian Fleet Services,FL - West Palm Beach,866-475-9001,Service Dept,dispatch@guardianfleetservice.com,https://guardianfleetservice.com,24/7,Largest heavy duty fleet in Florida,West Palm Beach,FL,33411,Towing,,,,,42.731548,-79.281248
Gulf Coast Dispatch,NV - Charlotte,649-555-1496,Victor Hall,service316@gulfcoastdispatch.com,,Mon-Sat,Hazmat load handling,Charlotte,AZ,40393,Dispatcher,,,,,45.541812,-100.792591
Gulf Coast Dispatch,NC - San Francisco,724-555-4782,Taylor Hall,service877@gulfcoastdispatch.com,,24/7 + Hotshots,Port delivery coordination,San Antonio,UT,39917,Dispatcher,,,,,29.300380,-78.900064
Gulf Coast Dispatch,FL - Boise,522-555-7757,Jordan Moore,service217@gulfcoastdispatch.com,,24/7 + Hotshots,High-volume brokerage,Salt Lake City,CO,69089,Dispatcher,,,,,38.326333,-70.404491
Gulf Coast Dispatch,TN - Orlando,944-555-1101,Sasha Blake,service144@gulfcoastdispatch.com,,24/7,Spanish + English support,Atlanta,ID,50377,Dispatcher,,,,,40.381224,-68.766934
Gulf Coast Dispatch,MN - Cleveland,986-555-2401,Elena Ramirez,service137@gulfcoastdispatch.com,,Mon-Sat,Overnight dispatch,New York,TX,18498,Dispatcher,,,,,36.716242,-105.788428
Gulf Coast Dispatch,ID - Salt Lake City,441-555-2137,Logan Ramirez,service423@gulfcoastdispatch.com,,Weekdays + Emergency,Insurance liaison,Omaha,TX,35727,Dispatcher,,,,,25.555772,-106.569408
Gulf Coast Dispatch,FL - New York,737-555-6317,Ryan King,service917@gulfcoastdispatch.com,,Weekdays + Emergency,Overnight dispatch,Houston,UT,84233,Dispatcher,,,,,26.848520,-90.279063
Gulf Coast Dispatch,MN - Austin,852-555-7870,Sasha Blake,service705@gulfcoastdispatch.com,,24/7,Insurance liaison,Cleveland,NV,29168,Dispatcher,,,,,42.012455,-92.924636
Gulf Coast Dispatch,CO - Seattle,909-555-7734,Carla Diaz,service266@gulfcoastdispatch.com,,24/7 + Hotshots,Spanish + English support,Colorado Springs,OR,29493,Dispatcher,,,,,27.477478,-79.587695
Gulf Coast Dispatch,NE - Cleveland,588-555-5433,Avery Moore,service518@gulfcoastdispatch.com,,24/7,Hazmat load handling,Detroit,TX,39653,Dispatcher,,,,,33.304287,-70.424475
Gulf Coast Dispatch,OH - Buffalo,613-555-1545,Taylor Young,service257@gulfcoastdispatch.com,,Mon-Sat,Port delivery coordination,Detroit,NY,89902,Dispatcher,,,,,36.613008,-113.816832
Gulf Coast Key,Central,713-555-5050,Dispatch,info@gulfcoastkey.com,,24/7,Control de acceso para hospitales,Houston,TX,77057,Locksmiths,,,,,47.829255,-83.442856
Gulf Coast Locks,East Coast,813-555-9988,Dispatch,service@gulfcoastlocks.com,,24/7,Desbloqueo de barcos y marinas,Tampa,FL,33602,Locksmiths,,,,,24.743081,-115.581906
Hambright's Towing,MI - Plainwell,269-685-5662,Service,service@hambrightstowing.com,https://hambrightstowing.com,24/7,Towing in Southwest Michigan,Plainwell,MI,49080,Towing,,,,,38.929837,-101.340841
Hampton Roads Lock,East Coast,757-555-7171,Manager,info@hrlocks.com,,24/7,Cerraduras para bases militares,Norfolk,VA,23510,Locksmiths,,,,,27.439104,-97.972241
Hannah Foster,Pacific South,847-555-8465,,hannah.foster@fleetinspect.com,,,Hazmat cert,Omaha,MT,31175,inspector,,,,Active,42.864098,-88.121343
Hannah King,Pacific South,850-555-2973,,hannah.king@fleetinspect.com,,,Refrigerated truck specialist,Phoenix,WA,86692,inspector,,,,Active,38.399205,-94.122847
Hannah Lewis,Plains,760-555-5703,,hannah.lewis@fleetinspect.com,,,Fast response,Des Moines,UT,11228,inspector,,,,Inactive,25.227334,-111.196298
Hannah Ortiz,Gulf Coast,462-555-3829,,hannah.ortiz@fleetinspect.com,,,Audit prep,Dallas,KS,65810,inspector,,,,Active,37.105190,-112.829616
Hannah Pierce,Northeast,257-555-3810,,hannah.pierce@fleetinspect.com,,,Fast response,Los Angeles,MT,19923,inspector,,,,Active,42.587976,-88.954036
Hannah Taylor,Central USA,461-555-4950,,hannah.taylor@fleetinspect.com,,,ADAS calibrations,Cincinnati,OK,27372,inspector,,,,Inactive,29.573060,-76.490890
Harborview Motors,CA - Oakland,510-555-7833,Jessie Patel,service@harborviewmotors.com,,24/7,Glass + dash harness specialists,Oakland,CA,94607,Repair Shop,,,,,32.777041,-92.667349
Heartland Locks,Central,402-555-7878,Manager,support@heartlandlocks.com,,08:00-18:00,Seguridad para bancos y finanzas,Omaha,NE,68102,Locksmiths,,,,,44.735221,-97.035914
Henry Taylor,Pacific Northwest,467-555-1707,,henry.taylor@fleetinspect.com,,,ECM diagnostics,Detroit,ID,91856,inspector,,,,Inactive,49.250137,-77.293335
Henry White,Mid-Atlantic,300-555-5543,,henry.white@fleetinspect.com,,,ECM diagnostics,San Francisco,IL,69587,inspector,,,,Active,30.565208,-70.455694
High Country Towing,WY - Gillette,307-682-1323,Dispatch,dispatch@highcountrytowing.com,https://highcountrytowingwy.com,24/7,Heavy haul & recovery,Gillette,WY,82716,Towing,,,,,36.764974,-107.064619
High Desert Security,West Coast,775-555-1122,Owner,reno@hdsecurity.com,,24/7,Reemplazo de llaves para motocicletas,Reno,NV,89502,Locksmiths,,,,,30.822007,-99.374043
Hollywood Locks Inc.,West Coast,323-555-4433,Tech Lead,contact@hollywoodlocks.net,,24/7,Seguridad para estudios de cine,Los Angeles,CA,90028,Locksmiths,,,,,41.631731,-103.676794
Hoosier Lock & Key,Central,317-555-3636,Dispatch,support@hoosierlock.com,,24/7,Seguridad para el sector log�stico,Indianapolis,IN,46204,Locksmiths,,,,,40.551894,-99.696259
Housby,Midwest,(712) 792-8593,D.W. Brody,dbrody@housby.com,,,Parts & Service,Carroll,IA,51401,dealer/auction,Dealer,,"900 E Hwy 30, Carroll, IA 51401",,33.067638,-124.050227
Housby,Midwest,(515) 266-2666,Austin Hodges,ahodges@housby.com,,,Heavy Equipment Sales,Ankeny,IA,50021,dealer/auction,Dealer,,8700 SE Convenience Blvd,,28.144534,-76.013591
Housby,Midwest,(319) 365-9155,Derrick Beadle,dbeadle@housby.com,,,Parts & Service / Volvo,Walford,IA,52351,dealer/auction,Dealer,,1840 Commercial Drive,,26.181509,-68.329792
Housby,South,(888) 660-1368,Auction Dept,bid@housby.com,,,Online Auction Yard,Midlothian,TX,76065,dealer/auction,Auction,,,,43.454806,-100.306432
Housby,Southwest,(515) 299-6226,Sales Dept,bid@housby.com,,,Construction/Water Trucks,Buckeye,AZ,85326,dealer/auction,Auction,,,,31.021696,-110.807033
Housby,Midwest,(515) 266-2666,Kevin Davidson,kdavidson@housby.com,,,Mack/Isuzu/Volvo Dealer,Des Moines,IA,50313,dealer/auction,Dealer,Authorized,"1840 Commercial Drive, Walford, IA 52351",,29.219261,-80.639907
Housby,Midwest,(563) 888-8476,Sales Dept,info@housby.com,,,Volvo Construction,Blue Grass,IA,52726,dealer/auction,Dealer,,"704 West Mayne Street, Blue Grass, IA 52726",,31.708656,-98.839870
Housby,Southwest,(888) 660-1368,Auction Dept,bid@housby.com,,,Online Auction Yard,Pearce,AZ,85625,dealer/auction,Auction,,,,40.918941,-110.317037
Houston Best Heavy Duty,TX - Houston,888-606-0869,Dispatch,hbheavydutytowing@gmail.com,https://houstonbestheavydutytowing.com,24/7,Port area and highway service,Houston,TX,77029,Towing,,,,,36.966835,-111.119056
Hudson Locks,East Coast,201-555-0707,Owner,support@hudsonlocks.com,,24/7,Seguridad para apartamentos de lujo,Jersey City,NJ,7302,Locksmiths,,,,,36.811028,-67.335489
Hunter Auto & Wrecker,NC - Charlotte,704-392-4422,Service,service@hunterwrecker.com,https://hunterwrecker.com,24/7,Established towing company in Charlotte,Charlotte,NC,28216,Towing,,,,,42.139900,-91.928788
Illinois Lock Pros,Central,773-555-5151,Manager,service@illinoislockpros.com,,24/7,Cerraduras electr�nicas para minoristas,Chicago,IL,60614,Locksmiths,,,,,36.201480,-114.149177
Illinois Safe Locks,Central,217-555-8686,Owner,info@ilsafelocks.com,,09:00-16:00,Venta de cerraduras de grado comercial,Springfield,IL,62701,Locksmiths,,,,,34.479549,-91.324476
Inland Empire Lock,West Coast,509-555-2323,Manager,service@ielock.com,,24/7,Cerraduras para zonas rurales,Spokane,WA,99201,Locksmiths,,,,,44.130960,-70.111191
Inland Empire Safe,West Coast,951-555-9090,Owner,service@inlandsafes.com,,24/7,Cajas fuertes para negocios de cannabis,Riverside,CA,92501,Locksmiths,,,,,34.972499,-119.835708
Inland Kenworth,Southwest,(505) 327-0200,Don Blake,sales-farm@inland-group.com,,,Kenworth Dealer / New & Used,Farmington,NM,87401,dealer/auction,Authorized,,3924 Bloomfield Hwy,,27.752494,-83.067714
Inland Kenworth,Southwest,(505) 884-0300,Luis Ugarte,sales-abq@inland-group.com,,,Kenworth Dealer / New & Used,Albuquerque,NM,87121,dealer/auction,Authorized,,7711 Fortuna Rd NW,,42.676976,-112.416458
Inland Security Group,West Coast,909-555-1515,Tech Lead,info@inlandsecuritygroup.com,,24/7,Control de acceso para parques industriales,San Bernardino,CA,92401,Locksmiths,,,,,29.564346,-123.758366
InterState Desk,NE - Dallas,667-555-7036,Evan Diaz,service484@interstatedesk.com,,Mon-Sat,Hazmat load handling,Houston,UT,59410,Dispatcher,,,,,48.886885,-98.626100
